"gid","iso_a2","code","name","level_0","level_1","bbox"
230019,"US","30019","Daniels","US","Montana","-106.152064 48.563114 -104.97328 48.999736"
230021,"US","30021","Dawson","US","Montana","-105.406581 46.860813 -104.305747 47.790502"
230023,"US","30023","Deer Lodge","US","Montana","-113.517534 45.757907 -112.558599 46.266858"
230025,"US","30025","Fallon","US","Montana","-104.905988 45.881928 -104.044194 46.685031"
230027,"US","30027","Fergus","US","Montana","-110.213596 46.693468 -108.313034 47.803424"
230029,"US","30029","Flathead","US","Montana","-115.020131 47.595505 -112.878533 49.001008"
230031,"US","30031","Gallatin","US","Montana","-111.80538 44.476798 -110.783833 46.192879"
230033,"US","30033","Garfield","US","Montana","-107.968626 46.845176 -106.086404 47.98286"
230035,"US","30035","Glacier","US","Montana","-114.068112 48.309649 -112.184581 48.998764"
230037,"US","30037","Golden Valley","US","Montana","-109.653916 46.044759 -108.778504 46.751408"
230039,"US","30039","Granite","US","Montana","-113.878358 45.938634 -113.036046 46.832198"
230041,"US","30041","Hill","US","Montana","-110.756219 48.132495 -109.464304 49.000233"
230043,"US","30043","Jefferson","US","Montana","-112.598092 45.747368 -111.66001 46.56956"
230045,"US","30045","Judith Basin","US","Montana","-110.788305 46.672056 -109.745745 47.416971"
230047,"US","30047","Lake","US","Montana","-114.604857 47.13807 -113.59806 48.0519"
230049,"US","30049","Lewis and Clark","US","Montana","-113.16589 46.414911 -111.494642 47.953918"
230051,"US","30051","Liberty","US","Montana","-111.409097 48.132205 -110.742458 48.998507"
230053,"US","30053","Lincoln","US","Montana","-116.049132 47.890199 -114.612063 49.000892"
230055,"US","30055","McCone","US","Montana","-106.430477 47.092838 -105.194572 48.097903"
230057,"US","30057","Madison","US","Montana","-112.704848 44.708023 -111.35003 45.858781"
230059,"US","30059","Meagher","US","Montana","-111.658143 46.184368 -110.272998 47.088301"
230061,"US","30061","Mineral","US","Montana","-115.759347 46.696563 -114.419374 47.496789"
230063,"US","30063","Missoula","US","Montana","-114.797204 46.631578 -113.302758 47.600281"
230065,"US","30065","Musselshell","US","Montana","-109.010089 46.132445 -107.781214 46.755914"
230067,"US","30067","Park","US","Montana","-111.046725 44.992174 -109.798483 46.192818"
230069,"US","30069","Petroleum","US","Montana","-108.736838 46.749217 -107.825555 47.598449"
230071,"US","30071","Phillips","US","Montana","-108.891154 47.449376 -107.179812 49.000014"
230073,"US","30073","Pondera","US","Montana","-113.35 47.98416 -111.408514 48.483658"
230075,"US","30075","Powder River","US","Montana","-106.27971 44.993268 -104.981451 45.788638"
230077,"US","30077","Powell","US","Montana","-113.466719 46.265629 -112.293205 47.600161"
230079,"US","30079","Prairie","US","Montana","-106.0868 46.540389 -104.603391 47.18162"
230081,"US","30081","Ravalli","US","Montana","-114.566465 45.459057 -113.5154 46.661016"
230083,"US","30083","Richland","US","Montana","-105.235016 47.35346 -104.041416 48.15069"
230085,"US","30085","Roosevelt","US","Montana","-105.844125 47.996082 -104.044043 48.563358"
230087,"US","30087","Rosebud","US","Montana","-107.897646 45.177259 -106.086341 46.859605"
230089,"US","30089","Sanders","US","Montana","-116.049153 47.120717 -114.187062 48.263997"
230091,"US","30091","Sheridan","US","Montana","-105.057761 48.389288 -104.046757 48.999908"
230093,"US","30093","Silver Bow","US","Montana","-113.085517 45.624854 -112.189986 46.185252"
230095,"US","30095","Stillwater","US","Montana","-110.064583 45.167338 -108.843016 46.132371"
230097,"US","30097","Sweet Grass","US","Montana","-110.292882 45.172083 -109.417158 46.22087"
230099,"US","30099","Teton","US","Montana","-113.014811 47.500146 -111.408358 48.133176"
230101,"US","30101","Toole","US","Montana","-112.193409 48.219334 -111.269864 48.998581"
230103,"US","30103","Treasure","US","Montana","-107.738548 45.870041 -106.939055 46.482713"
230105,"US","30105","Valley","US","Montana","-107.414886 47.660437 -105.804436 48.999979"
230107,"US","30107","Wheatland","US","Montana","-110.282108 46.218965 -109.388536 46.75295"
230109,"US","30109","Wibaux","US","Montana","-104.607307 46.641395 -104.044729 47.397403"
230111,"US","30111","Yellowstone","US","Montana","-108.925372 45.460405 -107.462651 46.496043"
231001,"US","31001","Adams","US","Nebraska","-98.724413 40.350064 -98.277839 40.698967"
231003,"US","31003","Antelope","US","Nebraska","-98.300714 41.914954 -97.833288 42.437684"
231005,"US","31005","Arthur","US","Nebraska","-101.985589 41.394736 -101.406416 41.7432"
231007,"US","31007","Banner","US","Nebraska","-104.052899 41.39293 -103.367114 41.699815"
231009,"US","31009","Blaine","US","Nebraska","-100.268129 41.738459 -99.686244 42.086147"
231011,"US","31011","Boone","US","Nebraska","-98.296006 41.480541 -97.829846 41.916308"
231013,"US","31013","Box Butte","US","Nebraska","-103.444438 42.000665 -102.697835 42.440093"
231015,"US","31015","Boyd","US","Nebraska","-99.257578 42.761207 -98.305031 42.998599"
231017,"US","31017","Brown","US","Nebraska","-100.198575 42.085294 -99.662379 42.846102"
231019,"US","31019","Buffalo","US","Nebraska","-99.426795 40.652138 -98.721366 41.047122"
231021,"US","31021","Burt","US","Nebraska","-96.555285 41.68273 -96.064757 42.047235"
231023,"US","31023","Butler","US","Nebraska","-97.368274 41.046091 -96.90577 41.456436"
231025,"US","31025","Cass","US","Nebraska","-96.463861 40.78347 -95.809379 41.066001"
231027,"US","31027","Cedar","US","Nebraska","-97.486113 42.35106 -97.014795 42.868391"
231029,"US","31029","Chase","US","Nebraska","-102.051798 40.349213 -101.342641 40.700223"
231031,"US","31031","Cherry","US","Nebraska","-102.084961 42.085848 -100.16737 42.999415"
231033,"US","31033","Cheyenne","US","Nebraska","-103.382503 41.001776 -102.609386 41.439294"
231035,"US","31035","Clay","US","Nebraska","-98.278314 40.350336 -97.824114 40.698558"
231037,"US","31037","Colfax","US","Nebraska","-97.253519 41.376816 -96.905862 41.743104"
231039,"US","31039","Cuming","US","Nebraska","-97.019935 41.742015 -96.554861 42.090578"
231041,"US","31041","Custer","US","Nebraska","-100.252934 41.046252 -99.203261 41.74159"
231043,"US","31043","Dakota","US","Nebraska","-96.726661 42.276351 -96.356395 42.524652"
231045,"US","31045","Dawes","US","Nebraska","-103.5051 42.437267 -102.772858 43.000947"
231047,"US","31047","Dawson","US","Nebraska","-100.224555 40.670825 -99.416414 41.047489"
231049,"US","31049","Deuel","US","Nebraska","-102.621366 41.002189 -102.051717 41.222076"
231051,"US","31051","Dixon","US","Nebraska","-97.017991 42.264034 -96.631492 42.761338"
231053,"US","31053","Dodge","US","Nebraska","-96.906043 41.393131 -96.328551 41.742763"
231055,"US","31055","Douglas","US","Nebraska","-96.47072 41.189999 -95.871141 41.393313"
231057,"US","31057","Dundy","US","Nebraska","-102.051972 40.002385 -101.323353 40.350553"
231059,"US","31059","Fillmore","US","Nebraska","-97.824942 40.3503 -97.368311 40.698837"
231061,"US","31061","Franklin","US","Nebraska","-99.179478 40.001975 -98.725901 40.350681"
231063,"US","31063","Frontier","US","Nebraska","-100.783018 40.349239 -99.981193 40.700485"
231065,"US","31065","Furnas","US","Nebraska","-100.197807 40.001342 -99.628254 40.351298"
231067,"US","31067","Gage","US","Nebraska","-96.916948 40.000841 -96.463268 40.523828"
231069,"US","31069","Garden","US","Nebraska","-102.6794 41.221345 -101.984567 42.00921"
231071,"US","31071","Garfield","US","Nebraska","-99.222733 41.740305 -98.759062 42.088588"
231073,"US","31073","Gosper","US","Nebraska","-100.095095 40.351012 -99.642209 40.700198"
231075,"US","31075","Grant","US","Nebraska","-102.067782 41.742057 -101.42592 42.096227"
231077,"US","31077","Greeley","US","Nebraska","-98.752225 41.393637 -98.290866 41.74121"
231079,"US","31079","Hall","US","Nebraska","-98.721975 40.698284 -98.282353 41.04674"
231081,"US","31081","Hamilton","US","Nebraska","-98.282851 40.698276 -97.825639 41.173439"
231083,"US","31083","Harlan","US","Nebraska","-99.630721 40.001791 -99.178975 40.35126"
231085,"US","31085","Hayes","US","Nebraska","-101.345398 40.349302 -100.777376 40.700258"
231087,"US","31087","Hitchcock","US","Nebraska","-101.325391 40.002144 -100.758435 40.350985"
231089,"US","31089","Holt","US","Nebraska","-99.257039 42.087895 -98.300212 42.896724"
231091,"US","31091","Hooker","US","Nebraska","-101.42668 41.739903 -100.842459 42.092194"
231093,"US","31093","Howard","US","Nebraska","-98.749167 41.046097 -98.286546 41.394297"
231095,"US","31095","Jefferson","US","Nebraska","-97.369251 40.001179 -96.916021 40.350392"
231097,"US","31097","Johnson","US","Nebraska","-96.463875 40.261954 -96.066002 40.523269"
231099,"US","31099","Kearney","US","Nebraska","-99.17951 40.350303 -98.723875 40.689772"
231101,"US","31101","Keith","US","Nebraska","-102.055955 41.002673 -101.249975 41.395518"
231103,"US","31103","Keya Paha","US","Nebraska","-100.198536 42.717626 -99.253965 42.998693"
231105,"US","31105","Kimball","US","Nebraska","-104.053514 41.001406 -103.375601 41.394633"
231107,"US","31107","Knox","US","Nebraska","-98.310394 42.436898 -97.484861 42.882605"
231109,"US","31109","Lancaster","US","Nebraska","-96.91393 40.523013 -96.463618 41.046116"
231111,"US","31111","Lincoln","US","Nebraska","-101.270513 40.697802 -100.223311 41.395101"
231113,"US","31113","Logan","US","Nebraska","-100.713936 41.393137 -100.251098 41.740127"
231115,"US","31115","Loup","US","Nebraska","-99.68697 41.740207 -99.221714 42.088036"
231117,"US","31117","McPherson","US","Nebraska","-101.407268 41.393511 -100.711409 41.743586"
231119,"US","31119","Madison","US","Nebraska","-97.834536 41.742234 -97.368033 42.090929"
231121,"US","31121","Merrick","US","Nebraska","-98.287168 40.868677 -97.598185 41.395153"
231123,"US","31123","Morrill","US","Nebraska","-103.371195 41.437766 -102.635803 42.005282"
231125,"US","31125","Nance","US","Nebraska","-98.291506 41.264027 -97.703627 41.526947"
231127,"US","31127","Nemaha","US","Nebraska","-96.067091 40.261216 -95.550951 40.562628"
231129,"US","31129","Nuckolls","US","Nebraska","-98.274051 40.002023 -97.820649 40.350684"
231131,"US","31131","Otoe","US","Nebraska","-96.463872 40.52277 -95.709974 40.784292"
231133,"US","31133","Pawnee","US","Nebraska","-96.463928 40.000438 -96.010139 40.262563"
231135,"US","31135","Perkins","US","Nebraska","-102.051761 40.697539 -101.2473 41.004005"
231137,"US","31137","Phelps","US","Nebraska","-99.644416 40.350535 -99.179227 40.686105"
231139,"US","31139","Pierce","US","Nebraska","-97.835015 42.08975 -97.367569 42.438782"
231141,"US","31141","Platte","US","Nebraska","-97.831215 41.333119 -97.252415 41.743212"
231143,"US","31143","Polk","US","Nebraska","-97.828418 41.04648 -97.368022 41.396416"
231145,"US","31145","Red Willow","US","Nebraska","-100.761019 40.001604 -100.19318 40.35152"
231147,"US","31147","Richardson","US","Nebraska","-96.010688 39.999932 -95.30829 40.262131"
231149,"US","31149","Rock","US","Nebraska","-99.677719 42.086009 -99.234064 42.804296"
231151,"US","31151","Saline","US","Nebraska","-97.368805 40.349585 -96.912206 40.698626"
231153,"US","31153","Sarpy","US","Nebraska","-96.339805 40.994308 -95.841611 41.190991"
231155,"US","31155","Saunders","US","Nebraska","-96.909112 41.014991 -96.310983 41.453389"
231157,"US","31157","Scotts Bluff","US","Nebraska","-104.053008 41.697823 -103.361526 42.004226"
231159,"US","31159","Seward","US","Nebraska","-97.368445 40.697862 -96.910495 41.046947"
231161,"US","31161","Sheridan","US","Nebraska","-102.7932 42.004843 -102.006428 42.999985"
231163,"US","31163","Sherman","US","Nebraska","-99.207577 41.046629 -98.74433 41.394681"
231165,"US","31165","Sioux","US","Nebraska","-104.053152 42.000402 -103.401049 43.001707"
231167,"US","31167","Stanton","US","Nebraska","-97.368404 41.74298 -97.01933 42.090958"
231169,"US","31169","Thayer","US","Nebraska","-97.82151 40.001697 -97.368448 40.350647"
231171,"US","31171","Thomas","US","Nebraska","-100.846129 41.739632 -100.265474 42.088166"
231173,"US","31173","Thurston","US","Nebraska","-96.82367 42.015187 -96.266875 42.278005"
231175,"US","31175","Valley","US","Nebraska","-99.212465 41.394048 -98.750822 41.740642"
231177,"US","31177","Washington","US","Nebraska","-96.444795 41.390752 -95.919537 41.683659"
231179,"US","31179","Wayne","US","Nebraska","-97.368446 42.090407 -96.822426 42.351879"
231181,"US","31181","Webster","US","Nebraska","-98.726835 40.002205 -98.273293 40.350558"
231183,"US","31183","Wheeler","US","Nebraska","-98.761183 41.740359 -98.295409 42.088875"
231185,"US","31185","York","US","Nebraska","-97.82629 40.698493 -97.368072 41.046952"
232001,"US","32001","Churchill","US","Nevada","-119.226139 39.073345 -117.46134 40.002614"
232003,"US","32003","Clark","US","Nevada","-115.896925 35.001857 -114.042819 36.853662"
232005,"US","32005","Douglas","US","Nevada","-120.003429 38.535961 -119.310443 39.114009"
232007,"US","32007","Elko","US","Nevada","-117.019525 40.116622 -114.039461 42.001842"
232009,"US","32009","Esmeralda","US","Nevada","-118.428144 36.971111 -117.164765 38.473797"
232011,"US","32011","Eureka","US","Nevada","-116.600994 39.161228 -115.794864 41.000398"
232013,"US","32013","Humboldt","US","Nevada","-119.33142 40.526136 -117.017588 42.000439"
232015,"US","32015","Lander","US","Nevada","-117.806786 39.093425 -116.586595 41.000528"
232017,"US","32017","Lincoln","US","Nevada","-115.896941 36.8419 -114.048302 38.677614"
232019,"US","32019","Lyon","US","Nevada","-119.712287 38.413753 -118.755059 39.737129"
232021,"US","32021","Mineral","US","Nevada","-119.155564 37.893659 -117.691021 39.075279"
232023,"US","32023","Nye","US","Nevada","-118.196274 35.963707 -115.000845 39.16343"
232027,"US","32027","Pershing","US","Nevada","-119.339296 39.998295 -117.299913 40.961159"
232029,"US","32029","Storey","US","Nevada","-119.71407 39.250871 -119.279801 39.62889"
232031,"US","32031","Washoe","US","Nevada","-120.006473 39.165509 -119.170544 41.997477"
232033,"US","32033","White Pine","US","Nevada","-115.907659 38.677298 -114.046614 40.12855"
232510,"US","32510","Carson City","US","Nevada","-120.004297 39.084796 -119.548308 39.251046"
233001,"US","33001","Belknap","US","New Hampshire","-71.731707 43.284994 -71.159364 43.760979"
233003,"US","33003","Carroll","US","New Hampshire","-71.564603 43.482913 -70.950632 44.284899"
233005,"US","33005","Cheshire","US","New Hampshire","-72.557124 42.712102 -71.928993 43.181968"
233007,"US","33007","Coos","US","New Hampshire","-71.765684 44.085752 -71.009976 45.305717"
233009,"US","33009","Grafton","US","New Hampshire","-72.335148 43.528857 -71.346656 44.406351"
233011,"US","33011","Hillsborough","US","New Hampshire","-72.062222 42.697042 -71.245481 43.207099"
233013,"US","33013","Merrimack","US","New Hampshire","-72.090146 43.009309 -71.236011 43.6112"
233015,"US","33015","Rockingham","US","New Hampshire","-71.451231 42.737341 -70.711955 43.275232"
233017,"US","33017","Strafford","US","New Hampshire","-71.247336 43.080422 -70.809516 43.572787"
233019,"US","33019","Sullivan","US","New Hampshire","-72.452949 43.128807 -71.93531 43.600214"
234001,"US","34001","Atlantic","US","New Jersey","-74.985271 39.288558 -74.31088 39.729775"
234003,"US","34003","Bergen","US","New Jersey","-74.272226 40.76159 -73.893628 41.133714"
234005,"US","34005","Burlington","US","New Jersey","-75.059913 39.541198 -74.389708 40.183651"
234007,"US","34007","Camden","US","New Jersey","-75.139832 39.608352 -74.736216 39.996081"
234009,"US","34009","Cape May","US","New Jersey","-74.973452 38.927588 -74.552109 39.324375"
234011,"US","34011","Cumberland","US","New Jersey","-75.419562 39.174281 -74.851794 39.568746"
234013,"US","34013","Essex","US","New Jersey","-74.377391 40.674368 -74.112787 40.90889"
234015,"US","34015","Gloucester","US","New Jersey","-75.429061 39.514967 -74.87726 39.888317"
234017,"US","34017","Hudson","US","New Jersey","-74.166087 40.64199 -73.984739 40.823582"
234019,"US","34019","Hunterdon","US","New Jersey","-75.195496 40.339427 -74.702703 40.787729"
234021,"US","34021","Mercer","US","New Jersey","-74.942909 40.136771 -74.481095 40.424156"
234023,"US","34023","Middlesex","US","New Jersey","-74.631036 40.251122 -74.203998 40.608683"
234025,"US","34025","Monmouth","US","New Jersey","-74.614576 40.07913 -73.972537 40.479727"
234027,"US","34027","Morris","US","New Jersey","-74.889819 40.648447 -74.266591 41.086114"
234029,"US","34029","Ocean","US","New Jersey","-74.553105 39.506755 -74.033671 40.172402"
234031,"US","34031","Passaic","US","New Jersey","-74.503212 40.819938 -74.106786 41.203241"
234033,"US","34033","Salem","US","New Jersey","-75.559566 39.37963 -75.061854 39.796368"
234035,"US","34035","Somerset","US","New Jersey","-74.797881 40.373733 -74.401742 40.758288"
234037,"US","34037","Sussex","US","New Jersey","-74.992015 40.899165 -74.36751 41.357607"
234039,"US","34039","Union","US","New Jersey","-74.463291 40.591925 -74.135775 40.73964"
234041,"US","34041","Warren","US","New Jersey","-75.203921 40.591776 -74.769425 41.09441"
235001,"US","35001","Bernalillo","US","New Mexico","-107.197244 34.869277 -106.1497 35.219459"
235003,"US","35003","Catron","US","New Mexico","-109.047578 33.200873 -107.711401 34.58027"
235005,"US","35005","Chaves","US","New Mexico","-105.35401 32.51877 -103.509759 34.088751"
235006,"US","35006","Cibola","US","New Mexico","-109.046136 34.57782 -107.066562 35.348314"
235007,"US","35007","Colfax","US","New Mexico","-105.377745 36.217857 -104.007453 36.996134"
235009,"US","35009","Curry","US","New Mexico","-103.740066 34.302648 -103.042661 34.954194"
235011,"US","35011","De Baca","US","New Mexico","-104.893377 33.995413 -103.945327 34.779516"
235013,"US","35013","Doña Ana","US","New Mexico","-107.299673 31.78364 -106.340515 33.052777"
235015,"US","35015","Eddy","US","New Mexico","-104.851739 31.997486 -103.72281 32.965429"
235017,"US","35017","Grant","US","New Mexico","-109.047843 31.863614 -107.608485 33.209346"
235019,"US","35019","Guadalupe","US","New Mexico","-105.313072 34.347043 -104.125085 35.21649"
235021,"US","35021","Harding","US","New Mexico","-104.439215 35.389533 -103.364903 36.218665"
235023,"US","35023","Hidalgo","US","New Mexico","-109.050431 31.33216 -108.208466 32.777802"
235025,"US","35025","Lea","US","New Mexico","-103.814573 32.000206 -103.052621 33.570589"
235027,"US","35027","Lincoln","US","New Mexico","-106.373802 33.131742 -104.885088 34.347442"
235028,"US","35028","Los Alamos","US","New Mexico","-106.418855 35.754274 -106.171852 35.973389"
235029,"US","35029","Luna","US","New Mexico","-108.229956 31.783641 -107.296413 32.605471"
235031,"US","35031","McKinley","US","New Mexico","-109.046954 34.959081 -107.306122 36.002839"
235033,"US","35033","Mora","US","New Mexico","-105.720529 35.754197 -104.327284 36.262266"
235035,"US","35035","Otero","US","New Mexico","-106.377492 32.000191 -104.847637 33.390719"
235037,"US","35037","Quay","US","New Mexico","-104.129461 34.60467 -103.041349 35.739825"
235039,"US","35039","Rio Arriba","US","New Mexico","-107.626537 35.930636 -105.5301 37.000233"
235041,"US","35041","Roosevelt","US","New Mexico","-103.949228 33.570117 -103.043651 34.605068"
235043,"US","35043","Sandoval","US","New Mexico","-107.626511 35.197762 -106.244216 36.219896"
235045,"US","35045","San Juan","US","New Mexico","-109.046218 36.000288 -107.420915 37.000226"
235047,"US","35047","San Miguel","US","New Mexico","-105.722205 35.041605 -103.637026 35.871194"
235049,"US","35049","Santa Fe","US","New Mexico","-106.250499 35.040003 -105.714419 36.00232"
235051,"US","35051","Sierra","US","New Mexico","-108.000619 32.605304 -106.340515 33.480369"
235053,"US","35053","Socorro","US","New Mexico","-107.726695 33.475422 -105.924685 34.580629"
235055,"US","35055","Taos","US","New Mexico","-106.058364 36.013014 -105.200117 36.99592"
235057,"US","35057","Torrance","US","New Mexico","-106.471182 34.259772 -105.290125 35.04203"
235059,"US","35059","Union","US","New Mexico","-104.009342 35.739433 -103.002043 37.000196"
235061,"US","35061","Valencia","US","New Mexico","-107.204381 34.437054 -106.411558 34.957578"
236001,"US","36001","Albany","US","New York","-74.264863 42.407127 -73.676762 42.822577"
236003,"US","36003","Allegany","US","New York","-78.309316 41.998207 -77.722964 42.521792"
236005,"US","36005","Bronx","US","New York","-73.933808 40.785903 -73.784228 40.917705"
236007,"US","36007","Broome","US","New York","-76.130181 41.997856 -75.359645 42.415702"
236009,"US","36009","Cattaraugus","US","New York","-79.061259 41.997705 -78.308081 42.543306"
236011,"US","36011","Cayuga","US","New York","-76.740208 42.618608 -76.265584 43.416843"
236013,"US","36013","Chautauqua","US","New York","-79.761979 41.998364 -79.059079 42.570267"
236015,"US","36015","Chemung","US","New York","-76.966109 42.000064 -76.535782 42.294423"
236017,"US","36017","Chenango","US","New York","-75.889832 42.194918 -75.292814 42.745421"
236019,"US","36019","Clinton","US","New York","-74.027383 44.429699 -73.333152 45.010667"
236021,"US","36021","Columbia","US","New York","-73.929626 41.97798 -73.352429 42.510017"
236023,"US","36023","Cortland","US","New York","-76.274673 42.407568 -75.86402 42.790964"
236025,"US","36025","Delaware","US","New York","-75.423038 41.848448 -74.428196 42.517799"
236027,"US","36027","Dutchess","US","New York","-74.000115 41.438905 -73.487319 42.080906"
236029,"US","36029","Erie","US","New York","-79.137238 42.437997 -78.462045 43.098705"
236031,"US","36031","Essex","US","New York","-74.336826 43.744513 -73.293594 44.546844"
236033,"US","36033","Franklin","US","New York","-74.726181 44.09925 -73.909687 45.006228"
236035,"US","36035","Fulton","US","New York","-74.774253 42.982817 -74.097467 43.289003"
236037,"US","36037","Genesee","US","New York","-78.465505 42.862754 -77.904121 43.133561"
236039,"US","36039","Greene","US","New York","-74.53731 42.096589 -73.77367 42.464231"
236041,"US","36041","Hamilton","US","New York","-74.867712 43.214684 -74.046114 44.120552"
236043,"US","36043","Herkimer","US","New York","-75.219106 42.824943 -74.695985 44.096959"
236045,"US","36045","Jefferson","US","New York","-76.440251 43.668143 -75.446124 44.403263"
236047,"US","36047","Kings","US","New York","-74.044914 40.570862 -73.855415 40.739421"
236049,"US","36049","Lewis","US","New York","-75.850534 43.419756 -75.11016 44.217655"
236051,"US","36051","Livingston","US","New York","-78.061062 42.471216 -77.486875 42.988463"
236053,"US","36053","Madison","US","New York","-75.993508 42.723844 -75.239541 43.185221"
236055,"US","36055","Monroe","US","New York","-77.99729 42.939964 -77.371364 43.368304"
236057,"US","36057","Montgomery","US","New York","-74.763303 42.772979 -74.083883 43.047423"
236059,"US","36059","Nassau","US","New York","-73.768838 40.592888 -73.423275 40.947887"
236061,"US","36061","New York","US","New York","-74.020511 40.679548 -73.907 40.882207"
236063,"US","36063","Niagara","US","New York","-79.072746 43.018863 -78.460416 43.37299"
236065,"US","36065","Oneida","US","New York","-75.886756 42.863319 -75.069165 43.615229"
236067,"US","36067","Onondaga","US","New York","-76.499324 42.771257 -75.896079 43.271605"
236069,"US","36069","Ontario","US","New York","-77.611718 42.576368 -76.963309 43.039926"
236071,"US","36071","Orange","US","New York","-74.762623 41.143008 -73.947294 41.632738"
236073,"US","36073","Orleans","US","New York","-78.466429 43.128619 -77.995161 43.376"
236075,"US","36075","Oswego","US","New York","-76.616778 43.155562 -75.756213 43.707018"
236077,"US","36077","Otsego","US","New York","-75.416932 42.313949 -74.630631 42.908363"
236079,"US","36079","Putnam","US","New York","-73.982532 41.321824 -73.530067 41.527194"
236081,"US","36081","Queens","US","New York","-73.962089 40.544582 -73.700169 40.80125"
236083,"US","36083","Rensselaer","US","New York","-73.786165 42.464231 -73.264827 42.95865"
236085,"US","36085","Richmond","US","New York","-74.257973 40.496555 -74.053108 40.650944"
236087,"US","36087","Rockland","US","New York","-74.234288 40.997172 -73.88718 41.324693"
236089,"US","36089","St. Lawrence","US","New York","-75.860046 44.0504 -74.525683 45.015823"
236091,"US","36091","Saratoga","US","New York","-74.1601 42.775377 -73.573342 43.398045"
236093,"US","36093","Schenectady","US","New York","-74.306665 42.710826 -73.809369 42.955868"
236095,"US","36095","Schoharie","US","New York","-74.71158 42.355017 -74.164678 42.829558"
236097,"US","36097","Schuyler","US","New York","-77.107203 42.233721 -76.61921 42.54679"
236099,"US","36099","Seneca","US","New York","-76.981334 42.541537 -76.585989 43.024058"
236101,"US","36101","Steuben","US","New York","-77.749936 41.998663 -76.965028 42.580413"
236103,"US","36103","Suffolk","US","New York","-73.496246 40.655388 -71.853722 41.161667"
236105,"US","36105","Sullivan","US","New York","-75.144744 41.421409 -74.364334 42.016375"
236107,"US","36107","Tioga","US","New York","-76.563589 41.998318 -76.080666 42.410337"
236109,"US","36109","Tompkins","US","New York","-76.696655 42.262976 -76.237695 42.627419"
236111,"US","36111","Ulster","US","New York","-74.780693 41.58061 -73.910675 42.176992"
236113,"US","36113","Warren","US","New York","-74.214625 43.222123 -73.436578 43.803687"
236115,"US","36115","Washington","US","New York","-73.636774 42.941222 -73.241391 43.808481"
236117,"US","36117","Wayne","US","New York","-77.376063 43.012463 -76.702324 43.343813"
236119,"US","36119","Westchester","US","New York","-73.983284 40.882986 -73.482695 41.36654"
236121,"US","36121","Wyoming","US","New York","-78.488143 42.519166 -77.95464 42.87036"
236123,"US","36123","Yates","US","New York","-77.367106 42.459186 -76.889805 42.76443"
237001,"US","37001","Alamance","US","North Carolina","-79.542428 35.843303 -79.236598 36.249673"
237003,"US","37003","Alexander","US","North Carolina","-81.344034 35.776594 -81.0034 36.045652"
237005,"US","37005","Alleghany","US","North Carolina","-81.353259 36.366057 -80.901641 36.574961"
237007,"US","37007","Anson","US","North Carolina","-80.320828 34.806711 -79.848479 35.2113"
237009,"US","37009","Ashe","US","North Carolina","-81.741929 36.24025 -81.244029 36.588137"
237011,"US","37011","Avery","US","North Carolina","-82.081083 35.911361 -81.735673 36.287129"
237013,"US","37013","Beaufort","US","North Carolina","-77.195772 35.216059 -76.467761 35.739473"
237015,"US","37015","Bertie","US","North Carolina","-77.327993 35.811866 -76.682559 36.246578"
237017,"US","37017","Bladen","US","North Carolina","-78.901998 34.367536 -78.176501 34.856182"
237019,"US","37019","Brunswick","US","North Carolina","-78.650881 33.839249 -77.937054 34.371814"
237021,"US","37021","Buncombe","US","North Carolina","-82.888107 35.41645 -82.169049 35.82411"
237023,"US","37023","Burke","US","North Carolina","-81.986939 35.558187 -81.363796 35.999909"
237025,"US","37025","Cabarrus","US","North Carolina","-80.787091 35.184998 -80.295421 35.50651"
237027,"US","37027","Caldwell","US","North Carolina","-81.810516 35.757147 -81.328324 36.122619"
237029,"US","37029","Camden","US","North Carolina","-76.541966 36.161978 -75.911395 36.550658"
237031,"US","37031","Carteret","US","North Carolina","-77.167769 34.581223 -76.034615 35.076812"
237033,"US","37033","Caswell","US","North Carolina","-79.531865 36.241875 -79.13832 36.541975"
237035,"US","37035","Catawba","US","North Carolina","-81.535403 35.54702 -80.92518 35.828958"
237037,"US","37037","Chatham","US","North Carolina","-79.555804 35.515039 -78.906071 35.87681"
237039,"US","37039","Cherokee","US","North Carolina","-84.321821 34.987028 -83.690113 35.292248"
237041,"US","37041","Chowan","US","North Carolina","-76.737272 36.005088 -76.41006 36.351056"
237043,"US","37043","Clay","US","North Carolina","-84.005821 34.986628 -83.482949 35.161177"
237045,"US","37045","Cleveland","US","North Carolina","-81.768102 35.163467 -81.321729 35.584576"
237047,"US","37047","Columbus","US","North Carolina","-79.071211 33.944365 -78.162192 34.484835"
237049,"US","37049","Craven","US","North Carolina","-77.473717 34.808917 -76.652571 35.418362"
237051,"US","37051","Cumberland","US","North Carolina","-79.112921 34.834862 -78.494678 35.266914"
237053,"US","37053","Currituck","US","North Carolina","-76.313303 36.070395 -75.774304 36.550627"
237055,"US","37055","Dare","US","North Carolina","-76.01587 35.188641 -75.459831 36.231333"
237057,"US","37057","Davidson","US","North Carolina","-80.487586 35.504141 -80.043238 36.02681"
237059,"US","37059","Davie","US","North Carolina","-80.707824 35.742758 -80.36508 36.062724"
237061,"US","37061","Duplin","US","North Carolina","-78.198642 34.710201 -77.651045 35.193967"
237063,"US","37063","Durham","US","North Carolina","-79.016305 35.86321 -78.699316 36.23932"
237065,"US","37065","Edgecombe","US","North Carolina","-77.828444 35.674935 -77.342418 36.154538"
