"gid","iso_a2","code","level_1"
575573,"US","75573","Texas"
575574,"US","75574","Texas"
575601,"US","75601","Texas"
575602,"US","75602","Texas"
575603,"US","75603","Texas"
575604,"US","75604","Texas"
575605,"US","75605","Texas"
575630,"US","75630","Texas"
575631,"US","75631","Texas"
575633,"US","75633","Texas"
575638,"US","75638","Texas"
575639,"US","75639","Texas"
575640,"US","75640","Texas"
575641,"US","75641","Texas"
575642,"US","75642","Texas"
575643,"US","75643","Texas"
575644,"US","75644","Texas"
575645,"US","75645","Texas"
575647,"US","75647","Texas"
575650,"US","75650","Texas"
575651,"US","75651","Texas"
575652,"US","75652","Texas"
575654,"US","75654","Texas"
575656,"US","75656","Texas"
575657,"US","75657","Texas"
575661,"US","75661","Texas"
575662,"US","75662","Texas"
575667,"US","75667","Texas"
575668,"US","75668","Texas"
575669,"US","75669","Texas"
575670,"US","75670","Texas"
575672,"US","75672","Texas"
575681,"US","75681","Texas"
575682,"US","75682","Texas"
575683,"US","75683","Texas"
575684,"US","75684","Texas"
575686,"US","75686","Texas"
575691,"US","75691","Texas"
575692,"US","75692","Texas"
575693,"US","75693","Texas"
575701,"US","75701","Texas"
575702,"US","75702","Texas"
575703,"US","75703","Texas"
575704,"US","75704","Texas"
575705,"US","75705","Texas"
575706,"US","75706","Texas"
575707,"US","75707","Texas"
575708,"US","75708","Texas"
575709,"US","75709","Texas"
575750,"US","75750","Texas"
575751,"US","75751","Texas"
575752,"US","75752","Texas"
575754,"US","75754","Texas"
575755,"US","75755","Texas"
575756,"US","75756","Texas"
575757,"US","75757","Texas"
575758,"US","75758","Texas"
575759,"US","75759","Texas"
575760,"US","75760","Texas"
575762,"US","75762","Texas"
575763,"US","75763","Texas"
575764,"US","75764","Texas"
575765,"US","75765","Texas"
575766,"US","75766","Texas"
575770,"US","75770","Texas"
575771,"US","75771","Texas"
575773,"US","75773","Texas"
575778,"US","75778","Texas"
575779,"US","75779","Texas"
575780,"US","75780","Texas"
575783,"US","75783","Texas"
575784,"US","75784","Texas"
575785,"US","75785","Texas"
575788,"US","75788","Texas"
575789,"US","75789","Texas"
575790,"US","75790","Texas"
575791,"US","75791","Texas"
575792,"US","75792","Texas"
575801,"US","75801","Texas"
575803,"US","75803","Texas"
575831,"US","75831","Texas"
575832,"US","75832","Texas"
575833,"US","75833","Texas"
575835,"US","75835","Texas"
575838,"US","75838","Texas"
575839,"US","75839","Texas"
575840,"US","75840","Texas"
575844,"US","75844","Texas"
575845,"US","75845","Texas"
575846,"US","75846","Texas"
575847,"US","75847","Texas"
575848,"US","75848","Texas"
575849,"US","75849","Texas"
575850,"US","75850","Texas"
575851,"US","75851","Texas"
575852,"US","75852","Texas"
575853,"US","75853","Texas"
575855,"US","75855","Texas"
575856,"US","75856","Texas"
575858,"US","75858","Texas"
575859,"US","75859","Texas"
575860,"US","75860","Texas"
575861,"US","75861","Texas"
575862,"US","75862","Texas"
575901,"US","75901","Texas"
575904,"US","75904","Texas"
575925,"US","75925","Texas"
575926,"US","75926","Texas"
575928,"US","75928","Texas"
575929,"US","75929","Texas"
575930,"US","75930","Texas"
575931,"US","75931","Texas"
575932,"US","75932","Texas"
575933,"US","75933","Texas"
575934,"US","75934","Texas"
575935,"US","75935","Texas"
575936,"US","75936","Texas"
575937,"US","75937","Texas"
575938,"US","75938","Texas"
575939,"US","75939","Texas"
575941,"US","75941","Texas"
575942,"US","75942","Texas"
575943,"US","75943","Texas"
575944,"US","75944","Texas"
575946,"US","75946","Texas"
575948,"US","75948","Texas"
575949,"US","75949","Texas"
575951,"US","75951","Texas"
575954,"US","75954","Texas"
575956,"US","75956","Texas"
575959,"US","75959","Texas"
575960,"US","75960","Texas"
575961,"US","75961","Texas"
575962,"US","75962","Texas"
575964,"US","75964","Texas"
575965,"US","75965","Texas"
575966,"US","75966","Texas"
575968,"US","75968","Texas"
575969,"US","75969","Texas"
575972,"US","75972","Texas"
575973,"US","75973","Texas"
575974,"US","75974","Texas"
575975,"US","75975","Texas"
575976,"US","75976","Texas"
575977,"US","75977","Texas"
575978,"US","75978","Texas"
575979,"US","75979","Texas"
575980,"US","75980","Texas"
576001,"US","76001","Texas"
576002,"US","76002","Texas"
576006,"US","76006","Texas"
576008,"US","76008","Texas"
576009,"US","76009","Texas"
576010,"US","76010","Texas"
576011,"US","76011","Texas"
576012,"US","76012","Texas"
576013,"US","76013","Texas"
576014,"US","76014","Texas"
576015,"US","76015","Texas"
576016,"US","76016","Texas"
576017,"US","76017","Texas"
576018,"US","76018","Texas"
576020,"US","76020","Texas"
576021,"US","76021","Texas"
576022,"US","76022","Texas"
576023,"US","76023","Texas"
576028,"US","76028","Texas"
576031,"US","76031","Texas"
576033,"US","76033","Texas"
576034,"US","76034","Texas"
576035,"US","76035","Texas"
576036,"US","76036","Texas"
576039,"US","76039","Texas"
576040,"US","76040","Texas"
576041,"US","76041","Texas"
576043,"US","76043","Texas"
576044,"US","76044","Texas"
576048,"US","76048","Texas"
576049,"US","76049","Texas"
576050,"US","76050","Texas"
576051,"US","76051","Texas"
576052,"US","76052","Texas"
576053,"US","76053","Texas"
576054,"US","76054","Texas"
576055,"US","76055","Texas"
576058,"US","76058","Texas"
576059,"US","76059","Texas"
576060,"US","76060","Texas"
576061,"US","76061","Texas"
576063,"US","76063","Texas"
576064,"US","76064","Texas"
576065,"US","76065","Texas"
576066,"US","76066","Texas"
576067,"US","76067","Texas"
576070,"US","76070","Texas"
576071,"US","76071","Texas"
576073,"US","76073","Texas"
576077,"US","76077","Texas"
576078,"US","76078","Texas"
576082,"US","76082","Texas"
576084,"US","76084","Texas"
576085,"US","76085","Texas"
576086,"US","76086","Texas"
576087,"US","76087","Texas"
576088,"US","76088","Texas"
576092,"US","76092","Texas"
576093,"US","76093","Texas"
576102,"US","76102","Texas"
576103,"US","76103","Texas"
576104,"US","76104","Texas"
576105,"US","76105","Texas"
576106,"US","76106","Texas"
576107,"US","76107","Texas"
576108,"US","76108","Texas"
576109,"US","76109","Texas"
576110,"US","76110","Texas"
576111,"US","76111","Texas"
576112,"US","76112","Texas"
576114,"US","76114","Texas"
576115,"US","76115","Texas"
576116,"US","76116","Texas"
576117,"US","76117","Texas"
576118,"US","76118","Texas"
576119,"US","76119","Texas"
576120,"US","76120","Texas"
576123,"US","76123","Texas"
576126,"US","76126","Texas"
576127,"US","76127","Texas"
576129,"US","76129","Texas"
576131,"US","76131","Texas"
576132,"US","76132","Texas"
576133,"US","76133","Texas"
576134,"US","76134","Texas"
576135,"US","76135","Texas"
576137,"US","76137","Texas"
576140,"US","76140","Texas"
576148,"US","76148","Texas"
576155,"US","76155","Texas"
576164,"US","76164","Texas"
576177,"US","76177","Texas"
576179,"US","76179","Texas"
576180,"US","76180","Texas"
576182,"US","76182","Texas"
576201,"US","76201","Texas"
576205,"US","76205","Texas"
576207,"US","76207","Texas"
576208,"US","76208","Texas"
576209,"US","76209","Texas"
576210,"US","76210","Texas"
576225,"US","76225","Texas"
576226,"US","76226","Texas"
576227,"US","76227","Texas"
576228,"US","76228","Texas"
576230,"US","76230","Texas"
576233,"US","76233","Texas"
576234,"US","76234","Texas"
576238,"US","76238","Texas"
576239,"US","76239","Texas"
576240,"US","76240","Texas"
576244,"US","76244","Texas"
576245,"US","76245","Texas"
576247,"US","76247","Texas"
576248,"US","76248","Texas"
576249,"US","76249","Texas"
576250,"US","76250","Texas"
576251,"US","76251","Texas"
576252,"US","76252","Texas"
576253,"US","76253","Texas"
576255,"US","76255","Texas"
576258,"US","76258","Texas"
576259,"US","76259","Texas"
576261,"US","76261","Texas"
576262,"US","76262","Texas"
576263,"US","76263","Texas"
576264,"US","76264","Texas"
576265,"US","76265","Texas"
576266,"US","76266","Texas"
576268,"US","76268","Texas"
576270,"US","76270","Texas"
576271,"US","76271","Texas"
576272,"US","76272","Texas"
576273,"US","76273","Texas"
576301,"US","76301","Texas"
576302,"US","76302","Texas"
576305,"US","76305","Texas"
576306,"US","76306","Texas"
576308,"US","76308","Texas"
576309,"US","76309","Texas"
576310,"US","76310","Texas"
576311,"US","76311","Texas"
576351,"US","76351","Texas"
576354,"US","76354","Texas"
576357,"US","76357","Texas"
576360,"US","76360","Texas"
576363,"US","76363","Texas"
576364,"US","76364","Texas"
576365,"US","76365","Texas"
576366,"US","76366","Texas"
576367,"US","76367","Texas"
576370,"US","76370","Texas"
576371,"US","76371","Texas"
576372,"US","76372","Texas"
576373,"US","76373","Texas"
576374,"US","76374","Texas"
576377,"US","76377","Texas"
576379,"US","76379","Texas"
576380,"US","76380","Texas"
576384,"US","76384","Texas"
576388,"US","76388","Texas"
576389,"US","76389","Texas"
576401,"US","76401","Texas"
576402,"US","76402","Texas"
576424,"US","76424","Texas"
576426,"US","76426","Texas"
576427,"US","76427","Texas"
576429,"US","76429","Texas"
576430,"US","76430","Texas"
576431,"US","76431","Texas"
576432,"US","76432","Texas"
576433,"US","76433","Texas"
576435,"US","76435","Texas"
576436,"US","76436","Texas"
576437,"US","76437","Texas"
576442,"US","76442","Texas"
576443,"US","76443","Texas"
576444,"US","76444","Texas"
576445,"US","76445","Texas"
576446,"US","76446","Texas"
576448,"US","76448","Texas"
576449,"US","76449","Texas"
576450,"US","76450","Texas"
576452,"US","76452","Texas"
576453,"US","76453","Texas"
576454,"US","76454","Texas"
576455,"US","76455","Texas"
576457,"US","76457","Texas"
576458,"US","76458","Texas"
576459,"US","76459","Texas"
576460,"US","76460","Texas"
576462,"US","76462","Texas"
576463,"US","76463","Texas"
576464,"US","76464","Texas"
576466,"US","76466","Texas"
576469,"US","76469","Texas"
576470,"US","76470","Texas"
576471,"US","76471","Texas"
576472,"US","76472","Texas"
576474,"US","76474","Texas"
576475,"US","76475","Texas"
576476,"US","76476","Texas"
576481,"US","76481","Texas"
576483,"US","76483","Texas"
576484,"US","76484","Texas"
576486,"US","76486","Texas"
576487,"US","76487","Texas"
576490,"US","76490","Texas"
576491,"US","76491","Texas"
576501,"US","76501","Texas"
576502,"US","76502","Texas"
576504,"US","76504","Texas"
576508,"US","76508","Texas"
576511,"US","76511","Texas"
576513,"US","76513","Texas"
576518,"US","76518","Texas"
576519,"US","76519","Texas"
576520,"US","76520","Texas"
576522,"US","76522","Texas"
576523,"US","76523","Texas"
576524,"US","76524","Texas"
576525,"US","76525","Texas"
576527,"US","76527","Texas"
576528,"US","76528","Texas"
576530,"US","76530","Texas"
576531,"US","76531","Texas"
576534,"US","76534","Texas"
576537,"US","76537","Texas"
576538,"US","76538","Texas"
576539,"US","76539","Texas"
576541,"US","76541","Texas"
576542,"US","76542","Texas"
576543,"US","76543","Texas"
576544,"US","76544","Texas"
576548,"US","76548","Texas"
576549,"US","76549","Texas"
576550,"US","76550","Texas"
576554,"US","76554","Texas"
576556,"US","76556","Texas"
576557,"US","76557","Texas"
576559,"US","76559","Texas"
576561,"US","76561","Texas"
576565,"US","76565","Texas"
576566,"US","76566","Texas"
576567,"US","76567","Texas"
576569,"US","76569","Texas"
576570,"US","76570","Texas"
576571,"US","76571","Texas"
576573,"US","76573","Texas"
576574,"US","76574","Texas"
576577,"US","76577","Texas"
576578,"US","76578","Texas"
576579,"US","76579","Texas"
576596,"US","76596","Texas"
576597,"US","76597","Texas"
576598,"US","76598","Texas"
576599,"US","76599","Texas"
576621,"US","76621","Texas"
576622,"US","76622","Texas"
576623,"US","76623","Texas"
576624,"US","76624","Texas"
576626,"US","76626","Texas"
576627,"US","76627","Texas"
576628,"US","76628","Texas"
576629,"US","76629","Texas"
576630,"US","76630","Texas"
576631,"US","76631","Texas"
576632,"US","76632","Texas"
576633,"US","76633","Texas"
576634,"US","76634","Texas"
576635,"US","76635","Texas"
576636,"US","76636","Texas"
576637,"US","76637","Texas"
576638,"US","76638","Texas"
576639,"US","76639","Texas"
576640,"US","76640","Texas"
576641,"US","76641","Texas"
576642,"US","76642","Texas"
576643,"US","76643","Texas"
576645,"US","76645","Texas"
576648,"US","76648","Texas"
576649,"US","76649","Texas"
576650,"US","76650","Texas"
576651,"US","76651","Texas"
576652,"US","76652","Texas"
576653,"US","76653","Texas"
576654,"US","76654","Texas"
576655,"US","76655","Texas"
576656,"US","76656","Texas"
576657,"US","76657","Texas"
576660,"US","76660","Texas"
576661,"US","76661","Texas"
576664,"US","76664","Texas"
576665,"US","76665","Texas"
576666,"US","76666","Texas"
576667,"US","76667","Texas"
576670,"US","76670","Texas"
576671,"US","76671","Texas"
576673,"US","76673","Texas"
576676,"US","76676","Texas"
576678,"US","76678","Texas"
576679,"US","76679","Texas"
576680,"US","76680","Texas"
576681,"US","76681","Texas"
576682,"US","76682","Texas"
576685,"US","76685","Texas"
576686,"US","76686","Texas"
576687,"US","76687","Texas"
576689,"US","76689","Texas"
576690,"US","76690","Texas"
576691,"US","76691","Texas"
576692,"US","76692","Texas"
576693,"US","76693","Texas"
576701,"US","76701","Texas"
576704,"US","76704","Texas"
576705,"US","76705","Texas"
576706,"US","76706","Texas"
576707,"US","76707","Texas"
576708,"US","76708","Texas"
576710,"US","76710","Texas"
576711,"US","76711","Texas"
576712,"US","76712","Texas"
576798,"US","76798","Texas"
576801,"US","76801","Texas"
576802,"US","76802","Texas"
576820,"US","76820","Texas"
576821,"US","76821","Texas"
576823,"US","76823","Texas"
576824,"US","76824","Texas"
576825,"US","76825","Texas"
576827,"US","76827","Texas"
576828,"US","76828","Texas"
576831,"US","76831","Texas"
576832,"US","76832","Texas"
576834,"US","76834","Texas"
576836,"US","76836","Texas"
576837,"US","76837","Texas"
576841,"US","76841","Texas"
576842,"US","76842","Texas"
576844,"US","76844","Texas"
576845,"US","76845","Texas"
576848,"US","76848","Texas"
576849,"US","76849","Texas"
576852,"US","76852","Texas"
576853,"US","76853","Texas"
576854,"US","76854","Texas"
576856,"US","76856","Texas"
576857,"US","76857","Texas"
576858,"US","76858","Texas"
576859,"US","76859","Texas"
576861,"US","76861","Texas"
576862,"US","76862","Texas"
576864,"US","76864","Texas"
576865,"US","76865","Texas"
576866,"US","76866","Texas"
576869,"US","76869","Texas"
576870,"US","76870","Texas"
576871,"US","76871","Texas"
576872,"US","76872","Texas"
576873,"US","76873","Texas"
576874,"US","76874","Texas"
576875,"US","76875","Texas"
576877,"US","76877","Texas"
576878,"US","76878","Texas"
576882,"US","76882","Texas"
576884,"US","76884","Texas"
576885,"US","76885","Texas"
576887,"US","76887","Texas"
576888,"US","76888","Texas"
576890,"US","76890","Texas"
576901,"US","76901","Texas"
576903,"US","76903","Texas"
576904,"US","76904","Texas"
576905,"US","76905","Texas"
576908,"US","76908","Texas"
576930,"US","76930","Texas"
576932,"US","76932","Texas"
576933,"US","76933","Texas"
576934,"US","76934","Texas"
576935,"US","76935","Texas"
576936,"US","76936","Texas"
576937,"US","76937","Texas"
576939,"US","76939","Texas"
576940,"US","76940","Texas"
576941,"US","76941","Texas"
576943,"US","76943","Texas"
576945,"US","76945","Texas"
576949,"US","76949","Texas"
576950,"US","76950","Texas"
576951,"US","76951","Texas"
576953,"US","76953","Texas"
576955,"US","76955","Texas"
576957,"US","76957","Texas"
576958,"US","76958","Texas"
577002,"US","77002","Texas"
577003,"US","77003","Texas"
577004,"US","77004","Texas"
577005,"US","77005","Texas"
577006,"US","77006","Texas"
577007,"US","77007","Texas"
577008,"US","77008","Texas"
577009,"US","77009","Texas"
577010,"US","77010","Texas"
577011,"US","77011","Texas"
577012,"US","77012","Texas"
577013,"US","77013","Texas"
577014,"US","77014","Texas"
577015,"US","77015","Texas"
577016,"US","77016","Texas"
577017,"US","77017","Texas"
577018,"US","77018","Texas"
577019,"US","77019","Texas"
577020,"US","77020","Texas"
577021,"US","77021","Texas"
577022,"US","77022","Texas"
577023,"US","77023","Texas"
577024,"US","77024","Texas"
577025,"US","77025","Texas"
577026,"US","77026","Texas"
577027,"US","77027","Texas"
577028,"US","77028","Texas"
577029,"US","77029","Texas"
577030,"US","77030","Texas"
577031,"US","77031","Texas"
577032,"US","77032","Texas"
577033,"US","77033","Texas"
577034,"US","77034","Texas"
577035,"US","77035","Texas"
577036,"US","77036","Texas"
577037,"US","77037","Texas"
577038,"US","77038","Texas"
577039,"US","77039","Texas"
577040,"US","77040","Texas"
577041,"US","77041","Texas"
577042,"US","77042","Texas"
577043,"US","77043","Texas"
577044,"US","77044","Texas"
577045,"US","77045","Texas"
577046,"US","77046","Texas"
577047,"US","77047","Texas"
577048,"US","77048","Texas"
577049,"US","77049","Texas"
577050,"US","77050","Texas"
577051,"US","77051","Texas"
577053,"US","77053","Texas"
577054,"US","77054","Texas"
577055,"US","77055","Texas"
577056,"US","77056","Texas"
577057,"US","77057","Texas"
577058,"US","77058","Texas"
577059,"US","77059","Texas"
577060,"US","77060","Texas"
577061,"US","77061","Texas"
577062,"US","77062","Texas"
577063,"US","77063","Texas"
577064,"US","77064","Texas"
577065,"US","77065","Texas"
577066,"US","77066","Texas"
577067,"US","77067","Texas"
577068,"US","77068","Texas"
577069,"US","77069","Texas"
577070,"US","77070","Texas"
577071,"US","77071","Texas"
577072,"US","77072","Texas"
577073,"US","77073","Texas"
577074,"US","77074","Texas"
577075,"US","77075","Texas"
577076,"US","77076","Texas"
577077,"US","77077","Texas"
577078,"US","77078","Texas"
577079,"US","77079","Texas"
577080,"US","77080","Texas"
577081,"US","77081","Texas"
577082,"US","77082","Texas"
577083,"US","77083","Texas"
577084,"US","77084","Texas"
577085,"US","77085","Texas"
577086,"US","77086","Texas"
577087,"US","77087","Texas"
577088,"US","77088","Texas"
577089,"US","77089","Texas"
577090,"US","77090","Texas"
577091,"US","77091","Texas"
577092,"US","77092","Texas"
577093,"US","77093","Texas"
577094,"US","77094","Texas"
577095,"US","77095","Texas"
577096,"US","77096","Texas"
577098,"US","77098","Texas"
577099,"US","77099","Texas"
577201,"US","77201","Texas"
577301,"US","77301","Texas"
577302,"US","77302","Texas"
577303,"US","77303","Texas"
577304,"US","77304","Texas"
577306,"US","77306","Texas"
577316,"US","77316","Texas"
577318,"US","77318","Texas"
577320,"US","77320","Texas"
577326,"US","77326","Texas"
577327,"US","77327","Texas"
577328,"US","77328","Texas"
577331,"US","77331","Texas"
577334,"US","77334","Texas"
577335,"US","77335","Texas"
577336,"US","77336","Texas"
577338,"US","77338","Texas"
577339,"US","77339","Texas"
577340,"US","77340","Texas"
577342,"US","77342","Texas"
577345,"US","77345","Texas"
577346,"US","77346","Texas"
577350,"US","77350","Texas"
577351,"US","77351","Texas"
577354,"US","77354","Texas"
577355,"US","77355","Texas"
577356,"US","77356","Texas"
577357,"US","77357","Texas"
577358,"US","77358","Texas"
577359,"US","77359","Texas"
577360,"US","77360","Texas"
577362,"US","77362","Texas"
577363,"US","77363","Texas"
577364,"US","77364","Texas"
577365,"US","77365","Texas"
577367,"US","77367","Texas"
577368,"US","77368","Texas"
577369,"US","77369","Texas"
577371,"US","77371","Texas"
577372,"US","77372","Texas"
577373,"US","77373","Texas"
577374,"US","77374","Texas"
577375,"US","77375","Texas"
577376,"US","77376","Texas"
577377,"US","77377","Texas"
577378,"US","77378","Texas"
577379,"US","77379","Texas"
577380,"US","77380","Texas"
577381,"US","77381","Texas"
577382,"US","77382","Texas"
577384,"US","77384","Texas"
577385,"US","77385","Texas"
577386,"US","77386","Texas"
577388,"US","77388","Texas"
577389,"US","77389","Texas"
577396,"US","77396","Texas"
577401,"US","77401","Texas"
577406,"US","77406","Texas"
577407,"US","77407","Texas"
577412,"US","77412","Texas"
577414,"US","77414","Texas"
577415,"US","77415","Texas"
577417,"US","77417","Texas"
577418,"US","77418","Texas"
577419,"US","77419","Texas"
577420,"US","77420","Texas"
577422,"US","77422","Texas"
577423,"US","77423","Texas"
577426,"US","77426","Texas"
577428,"US","77428","Texas"
577429,"US","77429","Texas"
577430,"US","77430","Texas"
577432,"US","77432","Texas"
577433,"US","77433","Texas"
577434,"US","77434","Texas"
577435,"US","77435","Texas"
577436,"US","77436","Texas"
577437,"US","77437","Texas"
577440,"US","77440","Texas"
577441,"US","77441","Texas"
577442,"US","77442","Texas"
577443,"US","77443","Texas"
577444,"US","77444","Texas"
577445,"US","77445","Texas"
577446,"US","77446","Texas"
577447,"US","77447","Texas"
577448,"US","77448","Texas"
577449,"US","77449","Texas"
577450,"US","77450","Texas"
577451,"US","77451","Texas"
577453,"US","77453","Texas"
577454,"US","77454","Texas"
577455,"US","77455","Texas"
577456,"US","77456","Texas"
577457,"US","77457","Texas"
577458,"US","77458","Texas"
577459,"US","77459","Texas"
577460,"US","77460","Texas"
577461,"US","77461","Texas"
577464,"US","77464","Texas"
577465,"US","77465","Texas"
577466,"US","77466","Texas"
577467,"US","77467","Texas"
577468,"US","77468","Texas"
577469,"US","77469","Texas"
577470,"US","77470","Texas"
577471,"US","77471","Texas"
577473,"US","77473","Texas"
577474,"US","77474","Texas"
577475,"US","77475","Texas"
577476,"US","77476","Texas"
577477,"US","77477","Texas"
577478,"US","77478","Texas"
577479,"US","77479","Texas"
577480,"US","77480","Texas"
577481,"US","77481","Texas"
577482,"US","77482","Texas"
577483,"US","77483","Texas"
577484,"US","77484","Texas"
577485,"US","77485","Texas"
577486,"US","77486","Texas"
577488,"US","77488","Texas"
577489,"US","77489","Texas"
577493,"US","77493","Texas"
577494,"US","77494","Texas"
577498,"US","77498","Texas"
577502,"US","77502","Texas"
577503,"US","77503","Texas"
577504,"US","77504","Texas"
577505,"US","77505","Texas"
577506,"US","77506","Texas"
577507,"US","77507","Texas"
577510,"US","77510","Texas"
577511,"US","77511","Texas"
577514,"US","77514","Texas"
577515,"US","77515","Texas"
577517,"US","77517","Texas"
577518,"US","77518","Texas"
577519,"US","77519","Texas"
577520,"US","77520","Texas"
577521,"US","77521","Texas"
577523,"US","77523","Texas"
577530,"US","77530","Texas"
577531,"US","77531","Texas"
577532,"US","77532","Texas"
577533,"US","77533","Texas"
577534,"US","77534","Texas"
577535,"US","77535","Texas"
577536,"US","77536","Texas"
577538,"US","77538","Texas"
577539,"US","77539","Texas"
577541,"US","77541","Texas"
577545,"US","77545","Texas"
577546,"US","77546","Texas"
577547,"US","77547","Texas"
577550,"US","77550","Texas"
577551,"US","77551","Texas"
577554,"US","77554","Texas"
577560,"US","77560","Texas"
577561,"US","77561","Texas"
577562,"US","77562","Texas"
577563,"US","77563","Texas"
577564,"US","77564","Texas"
577565,"US","77565","Texas"
577566,"US","77566","Texas"
577568,"US","77568","Texas"
577571,"US","77571","Texas"
577573,"US","77573","Texas"
577575,"US","77575","Texas"
577577,"US","77577","Texas"
577578,"US","77578","Texas"
577580,"US","77580","Texas"
577581,"US","77581","Texas"
577583,"US","77583","Texas"
577584,"US","77584","Texas"
577585,"US","77585","Texas"
577586,"US","77586","Texas"
577587,"US","77587","Texas"
577590,"US","77590","Texas"
577591,"US","77591","Texas"
577597,"US","77597","Texas"
577598,"US","77598","Texas"
577611,"US","77611","Texas"
577612,"US","77612","Texas"
577613,"US","77613","Texas"
577614,"US","77614","Texas"
577615,"US","77615","Texas"
577616,"US","77616","Texas"
577617,"US","77617","Texas"
577619,"US","77619","Texas"
577622,"US","77622","Texas"
577623,"US","77623","Texas"
577624,"US","77624","Texas"
577625,"US","77625","Texas"
577627,"US","77627","Texas"
577629,"US","77629","Texas"
577630,"US","77630","Texas"
577632,"US","77632","Texas"
577640,"US","77640","Texas"
577642,"US","77642","Texas"
577650,"US","77650","Texas"
577651,"US","77651","Texas"
577655,"US","77655","Texas"
577656,"US","77656","Texas"
577657,"US","77657","Texas"
577659,"US","77659","Texas"
577660,"US","77660","Texas"
577661,"US","77661","Texas"
577662,"US","77662","Texas"
577663,"US","77663","Texas"
577664,"US","77664","Texas"
577665,"US","77665","Texas"
577701,"US","77701","Texas"
577702,"US","77702","Texas"
577703,"US","77703","Texas"
577705,"US","77705","Texas"
577706,"US","77706","Texas"
577707,"US","77707","Texas"
577708,"US","77708","Texas"
577713,"US","77713","Texas"
577801,"US","77801","Texas"
577802,"US","77802","Texas"
577803,"US","77803","Texas"
577807,"US","77807","Texas"
577808,"US","77808","Texas"
577830,"US","77830","Texas"
577831,"US","77831","Texas"
577833,"US","77833","Texas"
577835,"US","77835","Texas"
577836,"US","77836","Texas"
577837,"US","77837","Texas"
577840,"US","77840","Texas"
577845,"US","77845","Texas"
577853,"US","77853","Texas"
577855,"US","77855","Texas"
577856,"US","77856","Texas"
577857,"US","77857","Texas"
577859,"US","77859","Texas"
577861,"US","77861","Texas"
577864,"US","77864","Texas"
577865,"US","77865","Texas"
577867,"US","77867","Texas"
577868,"US","77868","Texas"
577871,"US","77871","Texas"
577872,"US","77872","Texas"
577873,"US","77873","Texas"
577876,"US","77876","Texas"
577878,"US","77878","Texas"
577879,"US","77879","Texas"
577880,"US","77880","Texas"
577901,"US","77901","Texas"
577904,"US","77904","Texas"
577905,"US","77905","Texas"
577950,"US","77950","Texas"
577951,"US","77951","Texas"
577954,"US","77954","Texas"
577957,"US","77957","Texas"
577960,"US","77960","Texas"
577961,"US","77961","Texas"
577962,"US","77962","Texas"
577963,"US","77963","Texas"
577964,"US","77964","Texas"
577968,"US","77968","Texas"
577969,"US","77969","Texas"
577970,"US","77970","Texas"
577971,"US","77971","Texas"
577973,"US","77973","Texas"
577974,"US","77974","Texas"
577975,"US","77975","Texas"
577976,"US","77976","Texas"
577977,"US","77977","Texas"
577978,"US","77978","Texas"
577979,"US","77979","Texas"
577982,"US","77982","Texas"
577983,"US","77983","Texas"
577984,"US","77984","Texas"
577987,"US","77987","Texas"
577988,"US","77988","Texas"
577990,"US","77990","Texas"
577991,"US","77991","Texas"
577993,"US","77993","Texas"
577994,"US","77994","Texas"
577995,"US","77995","Texas"
578001,"US","78001","Texas"
578002,"US","78002","Texas"
578003,"US","78003","Texas"
578004,"US","78004","Texas"
578005,"US","78005","Texas"
578006,"US","78006","Texas"
578007,"US","78007","Texas"
578008,"US","78008","Texas"
578009,"US","78009","Texas"
578010,"US","78010","Texas"
578011,"US","78011","Texas"
578012,"US","78012","Texas"
578013,"US","78013","Texas"
578014,"US","78014","Texas"
578015,"US","78015","Texas"
578016,"US","78016","Texas"
578017,"US","78017","Texas"
578019,"US","78019","Texas"
578021,"US","78021","Texas"
578022,"US","78022","Texas"
578023,"US","78023","Texas"
578024,"US","78024","Texas"
578025,"US","78025","Texas"
578026,"US","78026","Texas"
578027,"US","78027","Texas"
578028,"US","78028","Texas"
578029,"US","78029","Texas"
578039,"US","78039","Texas"
578040,"US","78040","Texas"
578041,"US","78041","Texas"
578043,"US","78043","Texas"
578044,"US","78044","Texas"
578045,"US","78045","Texas"
578046,"US","78046","Texas"
578050,"US","78050","Texas"
578052,"US","78052","Texas"
578055,"US","78055","Texas"
578056,"US","78056","Texas"
578057,"US","78057","Texas"
578058,"US","78058","Texas"
578059,"US","78059","Texas"
578060,"US","78060","Texas"
578061,"US","78061","Texas"
578063,"US","78063","Texas"
578064,"US","78064","Texas"
578065,"US","78065","Texas"
578066,"US","78066","Texas"
578067,"US","78067","Texas"
578069,"US","78069","Texas"
578070,"US","78070","Texas"
578071,"US","78071","Texas"
578072,"US","78072","Texas"
578073,"US","78073","Texas"
578075,"US","78075","Texas"
578076,"US","78076","Texas"
578101,"US","78101","Texas"
578102,"US","78102","Texas"
578104,"US","78104","Texas"
578107,"US","78107","Texas"
578108,"US","78108","Texas"
578109,"US","78109","Texas"
578112,"US","78112","Texas"
578113,"US","78113","Texas"
578114,"US","78114","Texas"
578116,"US","78116","Texas"
578117,"US","78117","Texas"
578118,"US","78118","Texas"
578119,"US","78119","Texas"
578121,"US","78121","Texas"
578122,"US","78122","Texas"
578123,"US","78123","Texas"
578124,"US","78124","Texas"
578125,"US","78125","Texas"
578130,"US","78130","Texas"
578132,"US","78132","Texas"
578133,"US","78133","Texas"
578140,"US","78140","Texas"
